ID_Comentario,Fecha,Producto,Canal_Feedback,Comentario,Rating,Cliente_Tipo,Región,Sentimiento_Clasificado,Tema_Principal_Extraído
862,2024-06-24,Inversión Smart,Sitio Web,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Centro,,
863,2024-03-01,Cuenta Digital,Sucursal,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Oeste,,
864,2024-06-14,Crédito Hipotecario,Call Center,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Nuevo,Oeste,,
865,2024-06-13,Crédito Hipotecario,Sitio Web,Los asesores son muy profesionales y me explicaron todo claramente,4,Nuevo,Norte,,
866,2024-12-06,Crédito Hipotecario,Email,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Nuevo,Centro,,
867,2024-08-04,Crédito Hipotecario,App Móvil,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Este,,
868,2024-01-22,Cuenta Digital,Sitio Web,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Nuevo,Sur,,
869,2024-12-11,Tarjeta Oro Premium,Sucursal,Documentación excesiva y procesos muy burocráticos,2,Existente,Sur,,
870,2024-01-11,Seguro Familiar,Call Center,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Norte,,
871,2024-02-24,Crédito Hipotecario,Call Center,Buenos productos financieros pero el servicio al cliente es lento,3,Nuevo,Norte,,
872,2024-09-04,Tarjeta Oro Premium,Sitio Web,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Norte,,
873,2024-08-09,Tarjeta Oro Premium,App Móvil,La interfaz del homebanking es moderna y muy segura,5,Existente,Centro,,
874,2024-10-16,Cuenta Digital,Call Center,"Cobran comisiones por todo, hasta por consultar el saldo",1,Existente,Sur,,
875,2024-10-11,Tarjeta Oro Premium,Email,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Norte,,
876,2024-03-19,Crédito Hipotecario,App Móvil,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Existente,Este,,
877,2024-06-01,Inversión Smart,Sitio Web,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Oeste,,
878,2024-02-23,Tarjeta Oro Premium,Sucursal,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Oeste,,
879,2024-01-20,Inversión Smart,Call Center,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Norte,,
880,2024-07-02,Inversión Smart,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Existente,Sur,,
881,2024-11-10,Seguro Familiar,Call Center,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Nuevo,Centro,,
882,2024-01-22,Tarjeta Oro Premium,Call Center,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Oeste,,
883,2024-11-02,Crédito Hipotecario,Email,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Norte,,
884,2024-01-28,Crédito Hipotecario,Call Center,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Nuevo,Norte,,
885,2024-08-04,Seguro Familiar,Call Center,Sistema siempre en mantenimiento cuando lo necesito,2,Existente,Oeste,,
886,2024-03-24,Inversión Smart,Sitio Web,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Nuevo,Norte,,
887,2024-01-27,Inversión Smart,Call Center,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Oeste,,
888,2024-09-05,Seguro Familiar,Call Center,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Nuevo,Centro,,
889,2024-07-27,Inversión Smart,App Móvil,Buenos productos financieros pero el servicio al cliente es lento,3,Nuevo,Este,,
890,2024-09-06,Inversión Smart,App Móvil,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Sur,,
891,2024-07-12,Tarjeta Oro Premium,App Móvil,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Oeste,,
892,2024-09-22,Inversión Smart,Sitio Web,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Nuevo,Este,,
893,2024-09-12,Tarjeta Oro Premium,App Móvil,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Oeste,,
894,2024-04-19,Cuenta Digital,Sucursal,Documentación excesiva y procesos muy burocráticos,2,Existente,Centro,,
895,2024-01-23,Seguro Familiar,Sucursal,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Este,,
896,2024-09-06,Seguro Familiar,Sitio Web,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Oeste,,
897,2024-09-04,Seguro Familiar,Sitio Web,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Nuevo,Oeste,,
898,2024-06-22,Seguro Familiar,Call Center,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Nuevo,Sur,,
899,2024-07-20,Tarjeta Oro Premium,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Este,,
900,2024-02-15,Inversión Smart,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Sur,,
901,2024-01-21,Crédito Hipotecario,Call Center,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Sur,,
902,2024-07-09,Crédito Hipotecario,Sucursal,"Cobran comisiones por todo, hasta por consultar el saldo",1,Existente,Centro,,
903,2024-11-07,Tarjeta Oro Premium,Sitio Web,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Norte,,
904,2024-05-25,Seguro Familiar,Email,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Centro,,
905,2024-09-11,Seguro Familiar,Sitio Web,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Nuevo,Este,,
906,2024-02-03,Tarjeta Oro Premium,Call Center,Sistema siempre en mantenimiento cuando lo necesito,2,Nuevo,Centro,,
907,2024-04-08,Tarjeta Oro Premium,Call Center,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Sur,,
908,2024-03-16,Cuenta Digital,Call Center,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Este,,
909,2024-01-09,Seguro Familiar,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Existente,Sur,,
910,2024-10-28,Cuenta Digital,App Móvil,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Oeste,,
911,2024-10-16,Tarjeta Oro Premium,App Móvil,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Oeste,,
912,2024-02-11,Tarjeta Oro Premium,Call Center,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Norte,,
913,2024-08-23,Tarjeta Oro Premium,Sucursal,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Este,,
914,2024-08-05,Cuenta Digital,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Nuevo,Norte,,
915,2024-09-02,Seguro Familiar,Email,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Oeste,,
916,2024-02-23,Inversión Smart,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Este,,
917,2024-09-26,Cuenta Digital,Sitio Web,"La app se cuelga constantemente, es muy frustrante",2,Nuevo,Oeste,,
918,2024-08-26,Crédito Hipotecario,App Móvil,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Nuevo,Sur,,
919,2024-03-16,Seguro Familiar,Sitio Web,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Este,,
920,2024-10-15,Crédito Hipotecario,Call Center,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Sur,,
921,2024-01-15,Seguro Familiar,Email,"El servicio al cliente es pésimo, nunca contestan el teléfono",2,Existente,Sur,,
922,2024-05-26,Tarjeta Oro Premium,App Móvil,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Oeste,,
923,2024-11-22,Seguro Familiar,Call Center,La interfaz del homebanking es moderna y muy segura,5,Nuevo,Oeste,,
924,2024-12-21,Seguro Familiar,App Móvil,Sistema siempre en mantenimiento cuando lo necesito,2,Existente,Centro,,
925,2024-11-23,Tarjeta Oro Premium,Sucursal,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Nuevo,Sur,,
926,2024-08-11,Seguro Familiar,App Móvil,"La app se cuelga constantemente, es muy frustrante",1,Existente,Oeste,,
927,2024-01-23,Tarjeta Oro Premium,Email,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Sur,,
928,2024-06-08,Tarjeta Oro Premium,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Nuevo,Este,,
929,2024-09-19,Seguro Familiar,Email,"Las inversiones han dado buenos resultados, plataforma confiable",5,Nuevo,Este,,
930,2024-06-19,Inversión Smart,Call Center,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Oeste,,
931,2024-11-13,Tarjeta Oro Premium,Call Center,"La app se cuelga constantemente, es muy frustrante",1,Existente,Oeste,,
932,2024-07-11,Crédito Hipotecario,App Móvil,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Sur,,
933,2024-03-06,Inversión Smart,App Móvil,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Existente,Norte,,
934,2024-12-25,Cuenta Digital,Sitio Web,Sistema siempre en mantenimiento cuando lo necesito,1,Nuevo,Sur,,
935,2024-01-18,Tarjeta Oro Premium,Call Center,Sistema siempre en mantenimiento cuando lo necesito,1,Existente,Sur,,
936,2024-11-14,Cuenta Digital,Email,"Seguro con cobertura amplia y precio justo, lo recomiendo",5,Existente,Sur,,
937,2024-01-10,Inversión Smart,Call Center,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Nuevo,Oeste,,
938,2024-09-14,Cuenta Digital,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Este,,
939,2024-01-15,Crédito Hipotecario,Sitio Web,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Norte,,
940,2024-04-23,Seguro Familiar,Email,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Existente,Norte,,
941,2024-09-21,Inversión Smart,Email,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Este,,
942,2024-08-21,Tarjeta Oro Premium,Call Center,"Tasas de interés altísimas, no son competitivos para nada",1,Nuevo,Sur,,
943,2024-11-26,Tarjeta Oro Premium,App Móvil,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Oeste,,
944,2024-10-25,Crédito Hipotecario,Call Center,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Nuevo,Este,,
945,2024-06-04,Inversión Smart,App Móvil,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",4,Existente,Centro,,
946,2024-06-19,Inversión Smart,Sucursal,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Este,,
947,2024-11-17,Inversión Smart,Email,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Este,,
948,2024-05-03,Cuenta Digital,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Nuevo,Sur,,
949,2024-03-05,Cuenta Digital,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Centro,,
950,2024-04-07,Inversión Smart,Sucursal,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Sur,,
951,2024-10-26,Tarjeta Oro Premium,Sitio Web,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Centro,,
952,2024-12-17,Seguro Familiar,Sucursal,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Oeste,,
953,2024-04-23,Inversión Smart,Email,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Nuevo,Norte,,
954,2024-09-06,Cuenta Digital,Email,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Este,,
955,2024-03-22,Inversión Smart,App Móvil,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Oeste,,
956,2024-05-16,Crédito Hipotecario,Call Center,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Este,,
957,2024-11-16,Inversión Smart,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Oeste,,
958,2024-07-05,Cuenta Digital,Sitio Web,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Oeste,,
959,2024-09-18,Crédito Hipotecario,Call Center,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Nuevo,Norte,,
960,2024-07-14,Crédito Hipotecario,Call Center,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Nuevo,Oeste,,
961,2024-08-19,Cuenta Digital,Email,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Centro,,
962,2024-08-24,Seguro Familiar,Email,Los asesores son muy profesionales y me explicaron todo claramente,4,Existente,Sur,,
963,2024-12-05,Crédito Hipotecario,Email,"Las inversiones han dado buenos resultados, plataforma confiable",5,Nuevo,Oeste,,
964,2024-04-07,Inversión Smart,App Móvil,"La app se cuelga constantemente, es muy frustrante",2,Nuevo,Norte,,
965,2024-06-10,Inversión Smart,App Móvil,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Oeste,,
966,2024-12-02,Inversión Smart,App Móvil,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Centro,,
967,2024-09-16,Seguro Familiar,Sucursal,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Este,,
968,2024-05-13,Crédito Hipotecario,Email,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Sur,,
969,2024-12-16,Crédito Hipotecario,Sitio Web,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Norte,,
970,2024-05-23,Inversión Smart,Sitio Web,Sistema siempre en mantenimiento cuando lo necesito,2,Existente,Oeste,,
971,2024-05-17,Crédito Hipotecario,Sitio Web,Documentación excesiva y procesos muy burocráticos,2,Nuevo,Sur,,
972,2024-01-05,Tarjeta Oro Premium,Sitio Web,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Oeste,,
973,2024-08-22,Tarjeta Oro Premium,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Norte,,
974,2024-01-06,Cuenta Digital,Call Center,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Existente,Centro,,
975,2024-03-20,Tarjeta Oro Premium,Sucursal,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Sur,,
976,2024-01-05,Crédito Hipotecario,Call Center,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Nuevo,Oeste,,
977,2024-01-25,Crédito Hipotecario,Sucursal,"Las inversiones han dado buenos resultados, plataforma confiable",5,Existente,Norte,,
978,2024-02-05,Tarjeta Oro Premium,App Móvil,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Oeste,,
979,2024-11-18,Crédito Hipotecario,Sucursal,"Seguro con cobertura amplia y precio justo, lo recomiendo",5,Existente,Centro,,
980,2024-03-25,Cuenta Digital,App Móvil,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Norte,,
981,2024-09-15,Cuenta Digital,Call Center,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Sur,,
982,2024-02-14,Inversión Smart,App Móvil,"La tarjeta se bloquea sin razón, tengo que llamar siempre",2,Nuevo,Oeste,,
983,2024-01-18,Cuenta Digital,Email,Buenos productos financieros pero el servicio al cliente es lento,3,Nuevo,Sur,,
984,2024-03-14,Seguro Familiar,Call Center,La interfaz del homebanking es moderna y muy segura,5,Existente,Norte,,
985,2024-08-24,Crédito Hipotecario,App Móvil,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Sur,,
986,2024-07-18,Cuenta Digital,Sitio Web,Documentación excesiva y procesos muy burocráticos,2,Existente,Norte,,
987,2024-04-15,Seguro Familiar,App Móvil,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Centro,,
988,2024-04-17,Seguro Familiar,Sucursal,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Sur,,
989,2024-08-19,Cuenta Digital,Call Center,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Este,,
990,2024-08-02,Tarjeta Oro Premium,App Móvil,"Perdí dinero con las inversiones, pésimo asesoramiento",1,Existente,Centro,,
991,2024-06-11,Seguro Familiar,Email,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",2,Nuevo,Este,,
992,2024-10-19,Seguro Familiar,App Móvil,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Oeste,,
993,2024-05-26,Crédito Hipotecario,App Móvil,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Oeste,,
994,2024-01-19,Crédito Hipotecario,Email,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Norte,,
995,2024-07-07,Seguro Familiar,Sitio Web,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Norte,,
996,2024-08-15,Inversión Smart,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",5,Existente,Sur,,
997,2024-01-02,Cuenta Digital,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Oeste,,
998,2024-11-24,Cuenta Digital,Sitio Web,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Este,,
999,2024-11-16,Cuenta Digital,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Nuevo,Oeste,,
1000,2024-01-01,Crédito Hipotecario,App Móvil,"La tarjeta tiene beneficios increíbles, cashback en todos lados",5,Nuevo,Norte,,
